customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
8284-XXXXX,Female,1,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,86.78,2429.84,No
9268-XXXXX,Female,1,Yes,Yes,66,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,42.14,2781.24,No
2476-XXXXX,Female,1,Yes,Yes,44,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,99.62,4383.28,No
9865-XXXXX,Male,1,Yes,Yes,47,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,105.37,4952.39,No
3857-XXXXX,Female,1,Yes,Yes,32,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Credit card,85.99,2751.68,No
4191-XXXXX,Female,0,Yes,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,25.77,283.47,Yes
7798-XXXXX,Male,1,Yes,Yes,6,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Bank transfer,32.23,193.38,No
6305-XXXXX,Female,0,Yes,No,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,45.01,180.04,No
3149-XXXXX,Female,1,Yes,Yes,48,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,105.22,5050.56,No
1309-XXXXX,Male,1,Yes,Yes,28,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,82.53,2310.84,Yes
3603-XXXXX,Female,0,No,No,71,No,No phone service,DSL,No,Yes,No,Yes,No,No,Two year,No,Bank transfer,36.04,2558.84,No
2101-XXXXX,Female,0,Yes,No,5,No,No phone service,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer,102.81,514.05,No
5211-XXXXX,Male,0,No,Yes,2,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,56.25,112.5,No
2376-XXXXX,Male,0,No,Yes,20,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,105.8,2116.0,No
5665-XXXXX,Male,1,Yes,No,21,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,26.68,560.28,Yes
8230-XXXXX,Female,0,Yes,Yes,32,Yes,No phone service,DSL,No,No,No,No,No,No,Two year,No,Bank transfer,98.87,3163.84,No
2576-XXXXX,Male,0,Yes,No,56,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,58.89,3297.84,No
4397-XXXXX,Female,0,No,No,66,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,114.96,7587.36,Yes
5263-XXXXX,Male,0,Yes,Yes,68,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,77.16,5246.88,No
2416-XXXXX,Male,1,Yes,Yes,48,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,106.91,5131.68,Yes
6415-XXXXX,Male,0,No,No,49,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Mailed check,26.83,1314.67,No
4423-XXXXX,Male,1,No,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,73.75,2360.0,Yes
4752-XXXXX,Male,1,Yes,Yes,18,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,46.64,839.52,Yes
9237-XXXXX,Female,1,Yes,Yes,50,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.55,1027.5,No
6203-XXXXX,Male,1,Yes,No,39,Yes,No phone service,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card,79.82,3112.98,No
1112-XXXXX,Female,0,No,Yes,34,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,106.32,3614.88,No
6507-XXXXX,Female,0,Yes,No,22,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card,30.01,660.22,No
3618-XXXXX,Male,0,Yes,Yes,38,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,104.26,3961.88,No
1974-XXXXX,Female,1,No,Yes,50,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,66.02,3301.0,Yes
9128-XXXXX,Female,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,75.45,3847.95,No
3021-XXXXX,Male,0,No,No,23,No,No phone service,DSL,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,93.32,2146.36,No
8299-XXXXX,Female,0,No,Yes,4,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,112.14,448.56,Yes
8911-XXXXX,Female,0,No,Yes,17,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,62.41,1060.97,Yes
2871-XXXXX,Female,0,Yes,Yes,46,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,105.6,4857.6,No
3323-XXXXX,Female,1,Yes,Yes,37,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,60.52,2239.24,No
3961-XXXXX,Female,1,Yes,Yes,11,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,93.68,1030.48,No
5283-XXXXX,Female,1,Yes,Yes,16,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,105.19,1683.04,No
3018-XXXXX,Male,1,No,Yes,61,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,98.19,5989.59,Yes
1492-XXXXX,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,44.84,1345.2,Yes
7842-XXXXX,Female,1,No,No,36,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,42.74,1538.64,Yes
6578-XXXXX,Female,1,No,Yes,37,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Bank transfer,68.9,2549.3,No
9914-XXXXX,Male,1,No,No,50,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,82.22,4111.0,No
1168-XXXXX,Male,1,Yes,Yes,4,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,No,Credit card,36.51,146.04,No
5981-XXXXX,Male,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer,50.99,50.99,No
3740-XXXXX,Male,1,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.48,1573.16,No
5641-XXXXX,Male,0,Yes,No,3,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer,108.08,324.24,No
7332-XXXXX,Male,1,Yes,No,61,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,58.3,3556.3,No
4951-XXXXX,Male,1,No,Yes,34,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,39.35,1337.9,Yes
2884-XXXXX,Male,1,Yes,Yes,26,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Credit card,78.26,2034.76,No
8968-XXXXX,Female,1,No,No,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,103.65,4456.95,No
2530-XXXXX,Male,1,No,Yes,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,33.98,985.42,No
1249-XXXXX,Female,0,No,No,53,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,94.12,4988.36,No
4244-XXXXX,Male,1,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,110.5,7956.0,No
8237-XXXXX,Male,0,No,Yes,63,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,92.0,5796.0,No
4625-XXXXX,Male,0,Yes,Yes,49,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card,48.23,2363.27,Yes
9998-XXXXX,Male,1,Yes,Yes,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,72.29,1951.83,No
6340-XXXXX,Male,1,No,Yes,66,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,39.82,2628.12,No
5009-XXXXX,Female,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,81.6,1142.4,No
2405-XXXXX,Female,0,No,No,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,79.54,3420.22,No
5499-XXXXX,Female,1,No,Yes,63,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,71.65,4513.95,No
6313-XXXXX,Male,1,No,Yes,18,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card,63.2,1137.6,No
1547-XXXXX,Male,0,Yes,Yes,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,72.19,1010.66,No
3767-XXXXX,Male,0,No,No,3,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,92.67,278.01,No
9768-XXXXX,Female,0,No,No,0,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,59.38,0.0,No
5984-XXXXX,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,91.98,1563.66,No
6270-XXXXX,Female,1,Yes,No,26,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,118.15,3071.9,No
8894-XXXXX,Female,1,Yes,No,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.36,770.88,Yes
8810-XXXXX,Male,0,Yes,No,60,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,91.04,5462.4,Yes
7653-XXXXX,Male,0,No,No,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,106.37,4467.54,No
2672-XXXXX,Female,1,Yes,Yes,4,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card,99.4,397.6,No
6171-XXXXX,Male,0,Yes,Yes,26,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,81.29,2113.54,No
8447-XXXXX,Female,1,No,Yes,32,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,91.57,2930.24,No
4077-XXXXX,Female,0,No,Yes,14,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,56.09,785.26,Yes
7117-XXXXX,Male,1,No,Yes,40,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,92.3,3692.0,Yes
1486-XXXXX,Female,1,No,Yes,71,Yes,No phone service,DSL,Yes,No,Yes,No,No,No,Two year,No,Electronic check,79.76,5662.96,No
1511-XXXXX,Female,0,No,Yes,42,No,No phone service,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,80.98,3401.16,No
4850-XXXXX,Female,0,No,Yes,39,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,118.27,4612.53,Yes
3377-XXXXX,Female,0,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.13,1239.28,Yes
5731-XXXXX,Male,1,Yes,Yes,28,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,40.46,1132.88,No
9554-XXXXX,Female,1,No,Yes,24,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card,41.26,990.24,No
1071-XXXXX,Male,0,No,Yes,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,42.16,927.52,No
5392-XXXXX,Female,0,Yes,Yes,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,81.55,3669.75,No
2834-XXXXX,Female,0,No,No,7,No,No phone service,DSL,Yes,No,No,No,No,Yes,One year,No,Electronic check,103.9,727.3,No
5627-XXXXX,Male,1,No,No,40,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,87.29,3491.6,No
9906-XXXXX,Male,1,Yes,Yes,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,41.82,543.66,No
5385-XXXXX,Male,0,No,No,4,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,76.71,306.84,No
4168-XXXXX,Female,1,Yes,No,72,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,52.42,3774.24,No
4766-XXXXX,Male,1,No,Yes,41,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,82.16,3368.56,No
9289-XXXXX,Female,1,Yes,No,44,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,95.33,4194.52,Yes
9695-XXXXX,Female,0,No,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,26.92,1722.88,No
3641-XXXXX,Female,1,Yes,No,26,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,35.04,911.04,No
6955-XXXXX,Male,0,Yes,No,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,96.79,3678.02,No
3297-XXXXX,Female,0,No,Yes,66,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer,31.79,2098.14,No
3886-XXXXX,Male,1,No,No,61,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,50.14,3058.54,No
7546-XXXXX,Male,1,No,Yes,14,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer,69.21,968.94,No
1920-XXXXX,Male,1,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,52.08,885.36,No
7526-XXXXX,Female,0,No,Yes,19,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,111.46,2117.74,Yes
1414-XXXXX,Female,0,No,Yes,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,68.52,1918.56,No
5611-XXXXX,Female,1,No,Yes,64,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,78.04,4994.56,No
8175-XXXXX,Male,1,No,No,15,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Credit card,47.18,707.7,No
8817-XXXXX,Female,0,No,Yes,2,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,35.51,71.02,Yes
1052-XXXXX,Male,1,Yes,Yes,46,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,21.03,967.38,No
9027-XXXXX,Male,1,No,No,60,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,71.17,4270.2,No
1888-XXXXX,Male,1,No,Yes,67,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Electronic check,69.09,4629.03,No
3921-XXXXX,Male,0,Yes,No,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,55.95,223.8,Yes
5232-XXXXX,Male,1,Yes,No,23,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,63.62,1463.26,Yes
3486-XXXXX,Male,0,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,101.51,7105.7,No
5631-XXXXX,Male,1,No,No,53,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,61.02,3234.06,No
3605-XXXXX,Female,0,Yes,No,61,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card,58.56,3572.16,No
4063-XXXXX,Female,1,Yes,Yes,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,73.44,2496.96,No
2443-XXXXX,Male,0,No,Yes,48,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,58.15,2791.2,Yes
4946-XXXXX,Female,0,Yes,No,57,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card,36.21,2063.97,No
5045-XXXXX,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,20.53,41.06,No
7657-XXXXX,Male,1,No,No,38,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card,67.54,2566.52,No
5123-XXXXX,Female,0,No,Yes,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,74.09,4074.95,No
1678-XXXXX,Female,0,Yes,Yes,70,No,No phone service,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,27.03,1892.1,No
5837-XXXXX,Female,0,No,Yes,20,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card,80.66,1613.2,No
1891-XXXXX,Female,0,No,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,84.42,6078.24,No
1247-XXXXX,Male,1,Yes,Yes,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,77.41,5573.52,No
9727-XXXXX,Female,1,Yes,Yes,36,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Bank transfer,43.04,1549.44,No
9244-XXXXX,Female,0,Yes,No,56,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Bank transfer,22.84,1279.04,No
7127-XXXXX,Female,1,Yes,No,57,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer,36.16,2061.12,No
9792-XXXXX,Female,1,Yes,No,20,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card,69.97,1399.4,No
5709-XXXXX,Male,1,Yes,Yes,7,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,119.81,838.67,No
9729-XXXXX,Female,0,No,Yes,7,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card,78.31,548.17,No
4454-XXXXX,Female,1,Yes,No,22,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card,97.12,2136.64,No
4037-XXXXX,Female,1,No,No,44,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,No,Bank transfer,87.76,3861.44,No
2846-XXXXX,Male,1,Yes,Yes,22,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer,81.37,1790.14,No
5928-XXXXX,Female,0,No,Yes,57,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,64.26,3662.82,No
8464-XXXXX,Male,1,Yes,Yes,15,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,65.44,981.6,No
3610-XXXXX,Male,1,Yes,No,26,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,38.26,994.76,No
6350-XXXXX,Female,0,Yes,No,19,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card,104.24,1980.56,Yes
7170-XXXXX,Female,1,Yes,Yes,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,63.87,3001.89,No
7659-XXXXX,Male,0,Yes,Yes,0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,118.62,0.0,No
4506-XXXXX,Female,0,Yes,No,9,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,56.71,510.39,No
9876-XXXXX,Male,1,Yes,No,35,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Credit card,45.11,1578.85,No
7590-XXXXX,Male,1,Yes,Yes,50,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer,36.24,1812.0,No
5503-XXXXX,Female,0,Yes,Yes,2,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,111.77,223.54,No
1087-XXXXX,Female,0,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,115.12,5756.0,No
7581-XXXXX,Female,1,No,Yes,16,Yes,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card,97.36,1557.76,No
7953-XXXXX,Male,0,No,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,98.17,5693.86,No
1656-XXXXX,Female,1,Yes,Yes,29,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer,86.18,2499.22,No
8437-XXXXX,Female,1,Yes,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,80.91,1699.11,No
4029-XXXXX,Male,0,Yes,No,54,Yes,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,36.59,1975.86,No
